battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
-0.9025972554689959,-0.9900495037128095,0.8307794171595057,-1.019183979313898,-0.7624946625030504,-1.0439655927422493,-1.3806435313202894,0.34073950535281977,1.3492488095807782,-1.10197128209058,-1.3057501043508444,-1.4116903899469742,-1.1467840342018796,0.3917034064711061,-0.7849832923777195,0.19682370492790507,1.4624933239839086,-1.7868609675630667,-1.0060181084889308,0.9860966422066364,1
-0.49513856507006043,1.0100505037878158,-1.253064196519815,0.981177118456265,-0.9928903907106499,0.9578859753157553,1.1550242242836197,0.6875481622004737,-0.12005943732924378,-0.6647678374999909,-0.6459887934933469,0.585116235734009,1.7044646757511204,0.4673170183062863,1.1142655626114704,-0.808661377717842,-0.7342672077230512,0.5596406313378746,0.9940178924830986,-1.0140993866100703,2
-1.5376864991634263,1.0100505037878158,-1.253064196519815,0.981177118456265,-0.532098934295451,0.9578859753157553,0.49354567934346943,1.3811654758957816,0.13424391309749079,0.2096390516811874,-0.6459887934933469,1.3928640006987456,1.0749682073199385,0.44149773621622473,-0.310171078630422,-1.0600326483792788,-0.36814045243855786,0.5596406313378746,0.9940178924830986,-1.0140993866100703,2
-1.419318611449769,1.0100505037878158,1.198516525455856,-1.019183979313898,-0.9928903907106499,-1.0439655927422493,-1.2152738950852517,1.0343568190481278,-0.26133907645520743,0.6468424962717766,-0.15116781035022395,1.2868189030637103,1.2369709749309044,0.5945691943215896,0.8768594557378216,0.44819497558934185,-0.002013697154064573,0.5596406313378746,-1.0060181084889308,-1.0140993866100703,2
1.3259058612938972,1.0100505037878158,-0.3950109438283302,-1.019183979313898,2.0022540759881435,0.9578859753157553,0.658915315578507,0.34073950535281977,0.021220201796719875,-1.10197128209058,0.6735338282216478,1.2687686736790236,-0.09145171947901598,-0.6576659870463955,-1.0223893992513682,-1.0600326483792788,0.7302398134149221,0.5596406313378746,0.9940178924830986,-1.0140993866100703,1
1.4124054715461853,-0.9900495037128095,-1.253064196519815,0.981177118456265,-0.3017032060878515,-1.0439655927422493,-0.5537953501451016,0.6875481622004737,0.6711065417761527,-1.539174726681169,-0.4810484657789726,0.8084878243695087,0.9314800417216544,-0.9748743098671516,1.1142655626114704,-1.3114039190407156,-0.18507707479631122,0.5596406313378746,-1.0060181084889308,-1.0140993866100703,1
1.3259058612938972,-0.9900495037128095,0.21788423666558757,-1.019183979313898,-0.07130747788025202,0.9578859753157553,-1.2152738950852517,1.0343568190481278,-0.03529165385366558,1.5212493854529547,0.013772517364150388,-0.5971737889629799,-0.54043081828655,1.010444059415081,0.16464113511687545,0.44819497558934185,1.279429946341662,0.5596406313378746,-1.0060181084889308,0.9860966422066364,3
1.6286544971769052,-0.9900495037128095,-1.253064196519815,0.981177118456265,-0.9928903907106499,-1.0439655927422493,-0.44354892598840995,1.0343568190481278,1.3209928817555854,-0.22756439290940172,-1.635630759779593,-0.30160128278873266,-0.2372542103288853,-1.3132913286904584,0.8768594557378216,-0.808661377717842,-1.1003939630075446,0.5596406313378746,0.9940178924830986,0.9860966422066364,0
0.47001498090283717,1.0100505037878158,-1.253064196519815,-1.019183979313898,-0.9928903907106499,-1.0439655927422493,1.1550242242836197,0.6875481622004737,0.95366582002808,1.0840459408623657,0.6735338282216478,-0.5858923955975506,-0.9616380140750614,-0.9453665589070812,1.1142655626114704,-1.3114039190407156,1.6455567016261552,0.5596406313378746,-1.0060181084889308,-1.0140993866100703,0
-1.6606069979429934,1.0100505037878158,-1.1304851604210315,0.981177118456265,-0.532098934295451,0.9578859753157553,-1.2703971071635978,-1.3933037788854497,-1.3350643338125312,0.2096390516811874,0.838474155936022,1.1085728878899277,-0.06367981645999325,-1.4857272483633694,1.5890777763587678,0.9509375169122154,0.18104968048818207,0.5596406313378746,-1.0060181084889308,-1.0140993866100703,0
-1.0687675593747072,1.0100505037878158,1.6888326698509901,0.981177118456265,-0.9928903907106499,-1.0439655927422493,-1.2703971071635978,-1.3933037788854497,1.1797132426296217,0.2096390516811874,-1.4706904320652185,-0.8972588524833989,-0.8736936545148227,1.6799011593216768,-1.7346077198723144,-1.0600326483792788,-0.7342672077230512,-1.7868609675630667,-1.0060181084889308,-1.0140993866100703,3
0.6407378958744582,1.0100505037878158,0.8307794171595057,-1.019183979313898,0.15908825032734747,0.9578859753157553,0.05255998271670267,-0.006069151494834045,1.038433603503658,1.5212493854529547,1.333295139079145,-1.116117883772727,-0.570517046557158,1.569247093221413,0.40204724199052416,0.6995662462507787,0.3641130581304287,0.5596406313378746,0.9940178924830986,0.9860966422066364,3
1.3122480280961677,-0.9900495037128095,1.5662536337522064,-1.019183979313898,-0.532098934295451,-1.0439655927422493,0.05255998271670267,0.34073950535281977,0.5298269026501891,-0.22756439290940172,1.1683548113647708,-0.0872548088455763,-1.1652986362145614,-0.5921956646037394,1.351671669485119,-0.3059188363949685,-1.6495840959342845,0.5596406313378746,-1.0060181084889308,-1.0140993866100703,1
-0.991373171254239,1.0100505037878158,0.7082003810607219,-1.019183979313898,0.6198797067425464,-1.0439655927422493,-0.8294114105368309,1.7279741327434355,1.6318080878327055,-0.22756439290940172,0.17871284507852472,-0.6806560998671566,0.4362144378824158,0.512500761963894,-1.259795506125017,-1.3114039190407156,-1.2834573406497911,0.5596406313378746,-1.0060181084889308,0.9860966422066364,2
1.42833961027687,-0.9900495037128095,-1.253064196519815,-1.019183979313898,2.0022540759881435,0.9578859753157553,1.0999010122052737,0.6875481622004737,1.2644810261052,-1.539174726681169,1.1683548113647708,-0.6535807557901263,-1.5934488077578284,-1.614823658813677,0.40204724199052416,0.6995662462507787,-1.4665207182920377,0.5596406313378746,-1.0060181084889308,0.9860966422066364,0
-1.0551097261769775,-0.9900495037128095,-0.6401690160258973,-1.019183979313898,-0.3017032060878515,-1.0439655927422493,0.7691617397351987,0.6875481622004737,0.5298269026501891,-1.10197128209058,1.0034144836503964,0.48809625279131713,1.417488344554552,-1.4350108014007485,1.1142655626114704,2.2077938702193993,-0.002013697154064573,0.5596406313378746,0.9940178924830986,0.9860966422066364,0
-0.9117024776008158,-0.9900495037128095,-1.253064196519815,-1.019183979313898,-0.7624946625030504,0.9578859753157553,-1.0499042588502143,-1.3933037788854497,1.57529623218232,1.5212493854529547,-0.9758694489220956,0.7633622509077916,1.385087791032359,1.318431210060815,-0.5475771855040708,0.6995662462507787,1.4624933239839086,0.5596406313378746,-1.0060181084889308,0.9860966422066364,3
-1.4648447221088678,-0.9900495037128095,-0.7627480521246808,0.981177118456265,0.6198797067425464,0.9578859753157553,-0.4986721380667558,-1.3933037788854497,-0.5438983547071348,-0.6647678374999909,1.1683548113647708,-0.4617970685778285,-1.0218104706162774,1.5010104191262503,-0.5475771855040708,-1.0600326483792788,1.279429946341662,0.5596406313378746,0.9940178924830986,-1.0140993866100703,3
-0.24474495644501626,1.0100505037878158,-1.253064196519815,0.981177118456265,1.5414626195729444,-1.0439655927422493,0.9345313759702363,0.34073950535281977,-1.1090169112109893,0.2096390516811874,1.333295139079145,0.02781540348180238,-0.8644363535084818,-0.2666882868254634,1.5890777763587678,1.7050513288965257,0.9133031910571687,0.5596406313378746,0.9940178924830986,-1.0140993866100703,1
-1.2668061407417874,1.0100505037878158,-1.253064196519815,-1.019183979313898,-0.07130747788025202,-1.0439655927422493,-0.7191649863801393,1.7279741327434355,-0.5438983547071348,-0.22756439290940172,0.17871284507852472,0.5783473997147514,-0.4339718567136296,0.19621455636064006,-0.310171078630422,-1.3114039190407156,1.279429946341662,-1.7868609675630667,0.9940178924830986,0.9860966422066364,1
-1.0619386427758424,-0.9900495037128095,-0.5175899799271135,0.981177118456265,1.7718583477805439,-1.0439655927422493,0.38329925518677777,1.0343568190481278,-1.674135467714844,1.0840459408623657,0.6735338282216478,1.5079342130261244,1.3943450920387,0.6406750551966995,1.1142655626114704,2.2077938702193993,-1.4665207182920377,0.5596406313378746,0.9940178924830986,-1.0140993866100703,3
1.0709596416029432,1.0100505037878158,0.7082003810607219,-1.019183979313898,-0.7624946625030504,-1.0439655927422493,-1.0499042588502143,1.7279741327434355,0.44505911917461083,-1.10197128209058,-1.3057501043508444,0.7407994641769331,0.3089265490452283,1.0685374441177196,1.1142655626114704,-1.3114039190407156,0.7302398134149221,0.5596406313378746,-1.0060181084889308,-1.0140993866100703,3
1.6172729695121304,-0.9900495037128095,1.3210955615546396,0.981177118456265,-0.07130747788025202,-1.0439655927422493,0.8242849518135446,-0.6996864651901419,1.6600640156578983,-0.22756439290940172,-0.4810484657789726,-0.5385105434627476,-0.9940385675972546,-0.6373794082613471,-0.310171078630422,-0.3059188363949685,1.6455567016261552,-1.7868609675630667,-1.0060181084889308,0.9860966422066364,1
0.8273949495767638,1.0100505037878158,1.5662536337522064,0.981177118456265,-0.07130747788025202,0.9578859753157553,0.3281760431084319,0.6875481622004737,-0.7416898494834838,-0.6647678374999909,1.6631757945078938,-0.4053901017506821,-1.0727256261511522,-1.0025378263922176,-1.0223893992513682,0.19682370492790507,1.6455567016261552,0.5596406313378746,-1.0060181084889308,-1.0140993866100703,0
-1.674264831140723,-0.9900495037128095,-0.3950109438283302,0.981177118456265,0.15908825032734747,0.9578859753157553,-1.3255203192419436,-0.3528778083424879,-0.826457632959062,-0.6647678374999909,0.5085935005072734,-1.0033039501184342,-0.01507898617670349,0.4230553918661808,-0.310171078630422,-0.3059188363949685,0.18104968048818207,0.5596406313378746,-1.0060181084889308,-1.0140993866100703,1
-0.6317168970473572,1.0100505037878158,-0.14985287163076313,0.981177118456265,-0.9928903907106499,0.9578859753157553,1.375517072597003,0.34073950535281977,-0.7416898494834838,1.5212493854529547,-1.14080977663647,-0.800238869540707,0.42232848637290443,0.6065567181491183,1.351671669485119,0.6995662462507787,-0.7342672077230512,0.5596406313378746,0.9940178924830986,0.9860966422066364,2
-1.637843942613444,1.0100505037878158,0.0953052005668042,0.981177118456265,0.6198797067425464,0.9578859753157553,1.044777800126928,-0.6996864651901419,-0.2330831486300147,-0.22756439290940172,1.4982354667935194,-0.21586269321147014,-1.4036741371278398,1.5111537085187745,0.8768594557378216,-1.3114039190407156,-1.2834573406497911,0.5596406313378746,-1.0060181084889308,0.9860966422066364,3
-0.643098424712132,-0.9900495037128095,-1.253064196519815,-1.019183979313898,-0.7624946625030504,0.9578859753157553,0.49354567934346943,1.7279741327434355,0.07773205744710533,1.0840459408623657,-0.6459887934933469,-0.3038575614618185,-0.40851427894619213,1.071303795770226,1.1142655626114704,0.44819497558934185,0.18104968048818207,0.5596406313378746,0.9940178924830986,-1.0140993866100703,3
0.4882254251664767,-0.9900495037128095,0.0953052005668042,0.981177118456265,1.7718583477805439,0.9578859753157553,1.0999010122052737,-0.6996864651901419,-1.250296550336953,-1.10197128209058,1.333295139079145,-1.034891851541636,0.1376664804279215,0.2294107761907192,-0.5475771855040708,-1.3114039190407156,-0.18507707479631122,0.5596406313378746,0.9940178924830986,0.9860966422066364,2
-0.8821105056724015,-0.9900495037128095,-1.253064196519815,-1.019183979313898,-0.3017032060878515,-1.0439655927422493,-0.6089185622234475,-0.3528778083424879,1.688319943483091,0.2096390516811874,-0.4810484657789726,1.185286362774847,0.0265788683518306,-1.5180013509759462,-0.07276497175677328,0.19682370492790507,-0.18507707479631122,0.5596406313378746,-1.0060181084889308,0.9860966422066364,0
0.7750399223188,1.0100505037878158,-1.253064196519815,0.981177118456265,-0.9928903907106499,-1.0439655927422493,-1.490889955476981,-1.0464951220377958,-1.4763439729384948,1.0840459408623657,-0.15116781035022395,1.607210474641902,1.1281976881063986,1.2981446312757667,1.1142655626114704,1.2023087875736522,0.18104968048818207,-1.7868609675630667,-1.0060181084889308,0.9860966422066364,3
0.7500005614562957,1.0100505037878158,-1.253064196519815,-1.019183979313898,2.6934412606109417,-1.0439655927422493,0.05255998271670267,1.7279741327434355,0.2755235522234544,1.5212493854529547,1.6631757945078938,-0.5249728714242325,-1.3828452098635728,-1.4903378344508804,-1.7346077198723144,-1.3114039190407156,-0.9173305853652978,0.5596406313378746,0.9940178924830986,0.9860966422066364,0
